index,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Female,Misdemeanor,Race
5180,1,3,0,0,0,0,0,0
5181,0,1,0,1,0,0,0,0
5182,0,0,0,0,0,1,0,1
5183,1,1,0,0,1,0,0,1
5184,1,1,1,0,0,0,0,1
5185,0,2,0,0,0,0,0,0
5186,0,0,0,0,0,0,0,0
5187,0,3,0,0,0,0,0,0
5188,1,1,0,0,1,0,0,1
5189,0,2,0,0,0,0,1,1
5190,0,0,0,1,0,1,1,0
5191,1,1,1,0,0,0,0,1
5192,0,25,1,1,0,0,0,1
5193,0,0,0,0,0,0,1,0
5194,0,4,1,0,0,0,0,0
5195,0,3,0,0,0,0,0,1
5196,1,0,1,0,0,0,0,0
5197,1,15,1,0,0,0,0,0
5198,0,0,0,0,0,0,0,1
5199,0,0,0,1,0,0,1,0
5200,1,0,1,0,0,0,0,0
5201,0,4,0,1,0,1,0,0
5202,1,3,1,0,0,0,0,1
5203,0,1,1,0,0,0,0,1
5204,0,0,0,1,0,0,0,1
5205,0,0,1,0,0,1,0,1
5206,0,0,0,0,0,1,1,0
5207,1,1,0,0,0,0,0,0
5208,0,0,0,0,0,1,1,1
5209,0,3,1,0,0,0,1,1
5210,1,4,0,0,1,0,0,0
5211,0,0,0,0,0,0,0,1
5212,0,0,0,1,0,0,1,0
5213,0,0,0,0,0,1,1,1
5214,0,0,1,0,0,1,1,0
5215,0,4,0,0,0,1,1,0
5216,0,0,1,0,1,1,0,1
5217,1,5,0,0,0,0,0,0
5218,0,0,0,0,0,0,0,0
5219,0,3,0,1,0,0,0,1
5220,1,8,1,0,1,0,0,1
5221,0,4,1,0,0,0,0,1
5222,1,10,1,0,0,0,0,1
5223,0,2,0,0,0,0,0,1
5224,1,4,1,0,0,1,0,1
5225,0,2,1,1,0,0,1,1
5226,0,3,0,0,0,0,1,1
5227,1,1,0,0,0,0,0,0
5228,0,0,1,0,0,0,1,1
5229,1,0,1,0,1,0,1,1
5230,1,22,1,1,0,0,0,1
5231,1,3,0,1,0,1,0,0
5232,0,0,0,1,0,0,0,0
5233,1,10,1,0,0,0,0,1
5234,0,1,0,1,0,0,1,1
5235,1,1,1,0,1,0,0,1
5236,1,4,1,0,1,0,1,0
5237,1,2,1,0,0,1,0,0
5238,1,3,1,1,0,0,0,1
5239,1,3,1,0,0,0,1,0
5240,1,1,1,0,1,0,0,1
5241,0,0,0,0,0,1,0,1
5242,0,0,1,0,1,0,0,1
5243,1,8,0,1,0,0,0,1
5244,0,5,0,0,0,0,0,1
5245,0,1,1,0,0,0,0,0
5246,1,0,0,0,0,1,1,1
5247,1,1,0,0,0,0,0,0
5248,0,8,1,0,0,0,1,1
5249,1,5,0,1,0,0,0,1
5250,0,0,1,0,0,1,1,1
5251,0,2,1,0,1,0,0,0
5252,0,4,1,0,0,0,0,0
5253,0,21,1,1,0,0,0,1
5254,0,4,1,0,1,0,0,0
5255,1,1,0,0,0,0,0,0
5256,0,0,0,0,1,0,1,0
5257,0,6,0,0,0,0,1,1
5258,1,9,1,0,0,0,0,1
5259,0,15,1,1,0,0,1,1
5260,1,22,1,1,0,0,0,1
5261,0,0,0,1,0,1,1,0
5262,0,1,0,0,0,0,1,1
5263,1,10,0,1,0,0,0,1
5264,0,2,1,0,1,0,0,1
5265,1,5,1,0,0,1,0,1
5266,0,0,0,0,0,0,0,0
5267,0,0,0,1,0,0,0,1
5268,1,2,1,0,0,1,0,0
5269,0,5,0,0,0,0,0,0
5270,0,2,0,0,0,0,1,0
5271,1,8,0,1,0,0,0,0
5272,1,4,0,0,0,0,0,1
5273,0,1,0,0,0,0,0,0
5274,0,0,0,1,0,0,0,0
5275,0,1,1,1,0,0,1,0
5276,1,1,1,0,0,1,0,0
5277,0,4,1,0,0,0,0,0
5278,1,0,0,0,0,0,0,0
5279,1,3,0,0,1,0,1,1
5280,1,3,0,0,0,0,1,1
5281,0,1,0,0,1,0,1,0
5282,1,18,1,0,0,0,0,1
5283,1,1,1,0,0,0,1,1
5284,1,7,1,0,0,1,0,1
5285,0,20,1,0,0,0,0,1
5286,0,1,0,0,0,1,1,1
5287,1,16,1,0,0,0,0,1
5288,1,1,0,0,0,0,1,0
5289,0,7,0,1,0,0,0,0
5290,0,1,1,0,0,0,0,1
5291,1,0,0,1,0,0,0,1
5292,0,2,0,0,0,0,0,1
5293,0,0,0,1,0,1,0,0
5294,0,7,0,1,0,0,1,0
5295,1,2,0,0,1,0,0,1
5296,0,0,0,0,0,1,1,1
5297,0,3,1,0,1,0,0,0
5298,1,11,1,0,0,0,0,1
5299,0,2,1,0,1,0,0,1
5300,1,2,1,0,0,0,0,1
5301,0,0,1,0,1,0,0,1
5302,1,5,1,0,0,0,1,1
5303,1,1,1,0,0,0,0,1
5304,1,17,1,0,0,0,0,1
5305,0,0,1,0,0,1,0,0
5306,0,0,1,1,0,0,1,0
5307,0,0,1,0,1,1,0,1
5308,1,4,1,0,0,0,0,1
5309,1,12,1,0,0,0,1,1
5310,1,0,0,0,1,0,1,1
5311,0,0,0,0,1,0,1,0
5312,0,0,0,0,0,0,1,1
5313,0,1,0,0,0,0,1,1
5314,1,1,1,1,0,0,1,0
5315,0,0,0,0,1,0,1,0
5316,0,2,0,1,0,1,0,1
5317,1,0,1,0,1,0,0,1
5318,0,14,1,0,0,0,0,1
5319,0,1,0,0,0,0,0,1
5320,0,3,0,0,0,1,0,1
5321,1,16,1,0,0,0,0,1
5322,0,1,0,0,0,1,1,0
5323,1,0,1,0,1,0,0,1
5324,1,0,0,0,1,0,1,0
5325,0,1,1,0,1,0,1,0
5326,0,7,1,0,0,0,1,1
5327,0,0,1,0,0,0,0,1
5328,0,0,1,0,0,0,0,0
5329,1,2,1,0,1,0,0,1
5330,0,1,1,0,0,0,0,1
5331,1,22,1,0,0,0,0,1
5332,0,0,0,1,0,0,1,1
5333,1,0,1,0,1,0,1,1
5334,1,9,1,0,0,0,0,1
5335,0,0,0,0,0,0,0,1
5336,0,2,0,0,0,0,0,1
5337,0,1,0,0,0,0,0,1
5338,0,7,0,0,0,0,0,1
5339,0,2,0,1,0,1,0,0
5340,0,0,0,0,0,1,1,0
5341,1,6,1,0,0,0,0,0
5342,1,2,1,0,0,0,0,1
5343,0,1,1,0,0,0,1,0
5344,0,2,0,0,0,0,1,1
5345,1,6,1,0,0,0,0,1
5346,0,0,0,1,0,0,1,1
5347,1,5,1,0,0,0,0,1
5348,1,2,1,0,1,0,0,1
5349,1,29,1,1,0,0,0,1
5350,1,23,1,0,0,1,1,1
5351,0,0,0,0,0,0,1,1
5352,1,3,0,0,0,0,0,1
5353,1,1,1,0,0,0,0,1
5354,1,2,1,0,1,0,0,1
5355,0,5,0,1,0,0,0,1
5356,0,0,0,0,0,0,1,0
5357,0,6,0,1,0,1,0,0
5358,1,16,1,1,0,0,0,1
5359,1,1,1,0,0,0,0,1
5360,0,2,0,1,0,0,1,0
5361,0,0,0,0,0,0,1,0
5362,0,1,0,0,0,0,0,1
5363,0,2,0,0,0,1,1,1
5364,1,4,1,0,1,1,0,0
5365,1,3,1,0,0,0,0,0
5366,0,1,1,0,1,0,0,0
5367,1,1,1,0,1,0,0,0
5368,0,0,0,0,0,1,0,1
5369,1,10,1,0,0,0,0,1
5370,0,0,0,0,0,0,1,0
5371,1,0,0,0,1,0,0,1
5372,0,9,1,0,0,0,0,1
5373,0,1,0,1,0,1,0,0
5374,0,3,0,1,0,0,1,0
5375,0,5,1,0,0,0,1,1
5376,0,0,0,0,1,1,0,1
5377,1,0,1,1,0,1,0,1
5378,1,0,1,0,1,1,1,1
5379,0,0,0,1,0,0,0,0
5380,0,2,1,1,0,0,1,1
5381,1,2,1,0,1,0,0,1
5382,0,1,0,0,0,0,0,0
5383,0,0,0,1,0,1,0,0
5384,0,0,0,0,1,0,1,0
5385,1,10,0,0,0,0,0,0
5386,1,9,0,0,0,1,0,1
5387,1,5,0,0,0,1,0,1
5388,1,4,1,0,1,0,0,1
5389,1,3,1,0,0,1,0,0
5390,0,0,1,0,1,1,0,0
5391,1,8,1,0,0,1,1,1
5392,1,1,0,0,0,0,1,0
5393,1,9,0,1,0,0,0,0
5394,1,4,0,0,0,0,0,1
5395,0,2,1,0,0,0,0,0
5396,1,1,1,0,1,0,0,0
5397,0,0,0,1,0,0,0,0
5398,0,0,0,0,0,0,1,1
5399,1,2,0,0,0,0,0,0
5400,1,6,1,0,0,0,0,1
5401,1,2,1,0,1,1,0,1
5402,0,7,1,0,1,1,0,1
5403,0,0,0,0,0,0,1,0
5404,0,1,0,0,1,1,1,0
5405,0,1,0,1,0,0,0,0
5406,0,7,1,0,0,0,0,1
5407,0,2,0,0,1,0,0,1
5408,0,0,0,0,0,1,0,0
5409,1,13,1,0,0,0,0,1
5410,1,27,1,0,0,0,1,1
5411,0,2,0,1,0,0,0,0
5412,0,0,0,0,0,0,0,0
5413,0,0,1,0,1,0,1,1
5414,1,9,1,0,0,1,1,1
5415,0,3,0,1,0,0,0,0
5416,0,3,0,0,0,0,0,1
5417,0,1,1,0,1,0,0,0
5418,1,3,0,1,0,0,0,1
5419,1,0,0,0,0,0,1,0
5420,1,6,0,0,0,0,0,1
5421,0,6,1,0,0,0,1,1
5422,0,0,0,0,0,0,1,1
5423,0,3,0,1,0,0,1,0
5424,0,1,0,0,0,1,1,1
5425,1,3,0,0,0,1,0,0
5426,0,0,1,0,1,0,0,1
5427,1,1,0,0,1,0,0,0
5428,0,0,0,0,0,1,1,1
5429,0,2,0,0,0,0,0,1
5430,0,0,0,0,1,0,0,0
5431,0,4,1,1,0,0,0,1
5432,1,4,1,0,1,0,1,0
5433,0,2,1,0,0,0,0,1
5434,0,0,0,0,0,0,0,1
5435,1,5,1,0,1,0,0,1
5436,1,0,1,0,1,0,1,1
5437,0,0,0,0,1,0,0,1
5438,0,2,1,0,0,0,1,1
5439,0,0,0,0,0,1,1,1
5440,0,2,1,0,0,0,0,1
5441,0,0,0,0,0,0,0,1
5442,0,1,0,0,0,0,1,0
5443,1,1,1,0,1,0,0,1
5444,0,1,0,0,0,0,0,0
5445,1,0,0,0,0,1,0,1
5446,0,0,0,0,1,0,0,1
5447,0,7,1,0,1,1,1,0
5448,1,6,1,0,0,1,0,0
5449,1,6,0,0,0,0,0,1
5450,0,1,1,0,1,1,0,1
5451,1,8,1,0,0,0,0,1
5452,1,2,0,0,0,0,0,1
5453,0,0,0,0,0,0,1,0
5454,1,8,1,0,1,0,0,1
5455,0,0,0,1,0,1,1,0
5456,1,1,1,0,1,0,0,0
5457,0,0,0,0,1,0,1,1
5458,0,0,0,1,0,1,0,1
5459,0,0,0,1,0,0,1,0
5460,1,0,1,0,0,1,0,1
5461,0,0,0,0,0,0,1,0
5462,0,1,0,0,1,1,1,1
5463,1,2,1,0,1,0,0,1
5464,1,0,0,0,1,0,0,1
5465,0,0,0,0,1,0,0,0
5466,0,3,1,0,0,0,1,1
5467,1,12,1,1,0,0,0,1
5468,1,1,1,0,1,0,0,1
5469,0,1,1,0,0,0,0,1
5470,1,2,1,0,1,0,1,1
5471,0,0,1,0,1,0,1,1
5472,1,4,0,0,0,0,0,1
5473,1,11,1,0,0,0,0,1
5474,0,0,0,0,1,0,0,1
5475,1,1,0,0,1,1,0,1
5476,0,1,0,0,0,0,1,0
5477,1,3,0,0,0,0,0,1
5478,1,6,1,0,0,0,0,1
5479,1,4,0,0,0,0,1,1
5480,1,6,0,0,0,0,0,0
5481,0,0,1,1,0,0,0,0
5482,0,0,0,0,0,0,1,0
5483,0,4,0,0,0,0,1,1
5484,1,3,1,0,1,0,0,1
5485,1,0,0,1,0,0,1,0
5486,1,0,0,0,0,0,0,1
5487,0,0,1,0,0,0,0,1
5488,1,6,1,0,1,0,0,0
5489,0,11,1,0,0,0,1,1
5490,0,2,0,0,0,0,1,1
5491,0,0,0,1,0,0,1,0
5492,1,7,1,0,0,0,0,1
5493,1,0,1,0,1,1,0,1
5494,0,2,0,1,0,0,1,1
5495,1,2,0,0,0,0,0,1
5496,0,27,1,1,0,0,1,0
5497,1,2,0,1,0,0,1,0
5498,1,0,1,0,0,0,0,0
5499,0,1,0,0,0,0,1,0
5500,0,0,0,0,0,0,0,1
5501,1,4,0,1,0,1,0,1
5502,1,2,1,0,0,0,0,1
5503,0,0,0,1,0,0,0,0
5504,1,0,0,0,1,0,0,1
5505,0,8,1,0,0,0,0,1
5506,1,5,1,0,0,1,0,1
5507,1,2,0,0,0,1,0,1
5508,1,2,1,0,0,0,0,1
5509,0,2,0,0,0,0,1,1
5510,1,6,0,0,0,0,1,0
5511,0,20,1,1,0,0,0,1
5512,0,1,0,1,0,0,1,1
5513,0,0,0,0,0,0,0,0
5514,0,0,0,1,0,0,0,0
5515,1,0,0,0,0,0,1,1
5516,1,1,0,0,0,0,1,0
5517,0,0,0,1,0,0,0,0
5518,0,2,1,0,0,0,1,1
5519,0,3,0,1,0,1,0,1
5520,0,0,0,1,0,0,0,1
5521,0,0,0,0,0,1,1,0
5522,0,0,0,1,0,1,0,1
5523,1,10,1,0,0,0,0,1
5524,0,0,0,1,0,0,1,1
5525,1,1,0,0,0,0,0,0
5526,1,0,1,1,0,1,0,1
5527,1,1,0,1,0,0,1,1
5528,1,2,1,0,1,0,0,1
5529,1,4,0,1,0,0,0,1
5530,0,3,0,1,0,0,0,0
5531,0,15,1,0,0,0,0,1
5532,1,8,1,0,1,0,0,1
5533,0,2,0,0,0,0,0,0
5534,0,13,1,0,0,0,0,1
5535,1,1,0,0,0,0,1,1
5536,1,9,0,0,0,0,1,1
5537,0,6,0,0,0,0,0,1
5538,0,1,1,0,0,0,1,1
5539,0,12,1,1,0,0,1,1
5540,1,0,1,1,0,0,1,1
5541,1,3,0,0,0,0,0,1
5542,1,1,1,0,1,0,0,0
5543,0,0,0,1,0,1,1,0
5544,1,7,0,0,0,0,0,1
5545,0,0,1,0,1,1,0,1
5546,0,8,0,0,0,0,0,1
5547,0,9,1,0,0,0,0,1
5548,0,1,0,0,0,0,1,1
5549,0,1,0,0,0,0,0,1
5550,1,5,1,0,0,0,0,1
5551,1,10,1,0,0,1,0,0
5552,1,0,0,0,0,1,1,1
5553,1,5,1,0,0,0,0,1
5554,1,2,1,0,1,0,1,0
5555,1,7,1,1,0,0,0,1
5556,1,2,1,0,1,0,0,1
5557,1,11,1,0,0,0,0,1
5558,0,0,1,0,0,0,0,1
5559,1,4,0,0,1,0,1,0
5560,0,1,0,0,0,0,1,1
5561,0,1,1,0,0,0,1,0
5562,0,0,0,0,0,0,1,1
5563,1,0,0,1,0,1,1,0
5564,0,1,1,0,0,0,1,1
5565,0,4,0,0,0,1,0,1
5566,1,4,1,0,0,0,0,1
5567,1,0,0,0,0,0,0,0
5568,0,0,0,1,0,0,1,1
5569,1,14,1,0,0,0,0,1
5570,1,5,1,0,0,0,0,1
5571,1,15,1,0,1,0,0,1
5572,0,0,0,1,0,0,1,0
5573,1,15,1,0,0,1,0,1
5574,0,0,0,1,0,0,0,1
5575,1,0,0,0,0,0,0,0
5576,1,0,0,0,1,0,0,0
5577,0,10,1,0,0,0,0,1
5578,0,2,0,0,0,0,0,0
5579,0,0,0,0,0,0,0,0
5580,1,1,0,0,1,0,0,1
5581,0,0,0,0,0,0,0,1
5582,1,4,0,1,0,0,0,1
5583,0,0,1,0,1,1,1,1
5584,0,0,0,0,0,1,1,1
5585,0,2,1,0,1,1,0,1
5586,0,1,0,0,1,0,0,0
5587,1,12,1,1,0,0,1,1
5588,1,2,1,0,0,1,0,1
5589,1,5,1,1,0,0,0,0
5590,1,13,1,0,0,0,0,1
5591,0,0,0,1,0,1,0,0
5592,0,0,0,0,1,0,1,1
5593,1,0,1,0,1,0,0,1
5594,1,5,1,0,0,0,1,1
5595,0,1,0,0,0,1,1,0
5596,1,2,1,0,0,1,0,1
5597,1,1,1,0,1,0,0,1
5598,1,3,0,0,1,0,0,1
5599,0,0,1,0,1,0,0,1
5600,0,8,0,0,0,0,0,0
5601,1,0,0,0,1,1,1,1
5602,0,0,0,0,1,0,1,0
5603,1,0,0,0,0,1,0,0
5604,0,0,0,0,1,0,1,1
5605,0,5,1,0,0,0,1,1
5606,1,0,1,0,1,0,1,0
5607,0,0,1,0,1,0,0,1
5608,1,1,0,0,0,0,0,0
5609,1,9,1,0,0,0,0,1
5610,1,0,1,0,1,0,0,1
5611,1,2,1,0,1,1,0,1
5612,1,0,0,0,1,0,0,0
5613,0,0,1,0,1,1,0,1
5614,1,3,1,0,1,0,0,1
5615,0,0,0,0,0,0,0,0
5616,0,0,0,0,1,0,0,0
5617,1,6,1,0,0,0,1,1
5618,1,0,0,0,1,0,0,1
5619,0,0,0,1,0,0,0,0
5620,1,7,1,0,0,1,0,1
5621,0,0,1,1,0,1,0,1
5622,1,9,0,0,0,0,1,1
5623,1,7,0,1,0,0,1,1
5624,1,2,0,1,0,1,1,1
5625,1,6,1,0,0,0,0,1
5626,0,0,0,1,0,1,0,0
5627,1,0,0,0,0,0,1,0
5628,1,0,1,0,1,0,1,1
5629,1,0,1,0,1,0,0,0
5630,0,0,0,1,0,0,0,0
5631,1,5,1,0,0,0,0,0
5632,0,1,1,0,0,1,0,1
5633,0,1,1,1,0,0,0,1
5634,0,5,0,0,0,0,1,0
5635,0,13,1,1,0,0,1,1
5636,0,6,1,0,0,1,0,1
5637,0,0,0,0,0,0,0,1
5638,1,2,1,0,0,1,0,0
5639,0,0,0,1,0,0,1,1
5640,0,1,0,0,0,0,1,0
5641,0,5,1,1,0,0,0,1
5642,0,0,0,0,1,0,0,0
5643,0,0,0,0,0,1,0,0
5644,0,1,0,0,0,1,1,1
5645,1,4,0,0,0,0,0,0
5646,0,6,1,0,0,0,1,1
5647,1,2,0,0,0,1,0,1
5648,0,0,0,0,0,0,1,0
5649,1,3,0,0,0,1,0,0
5650,1,0,0,1,0,0,0,0
5651,0,1,0,0,0,1,0,1
5652,1,5,1,0,0,0,0,1
5653,1,5,0,1,0,0,0,1
5654,0,0,0,0,1,0,1,0
5655,0,2,0,0,0,0,0,1
5656,0,0,0,0,1,1,0,0
5657,1,3,0,0,0,0,0,1
5658,0,1,1,0,0,1,0,1
5659,1,7,0,0,0,1,0,1
5660,0,0,0,0,0,0,0,1
5661,1,2,1,0,0,0,1,1
5662,0,0,0,1,0,0,1,1
5663,1,2,1,0,1,0,0,1
5664,1,2,0,0,0,1,1,0
5665,1,7,1,0,0,0,0,1
5666,1,5,0,1,0,0,0,1
5667,1,0,1,0,1,1,1,0
5668,0,5,1,1,0,0,1,0
5669,1,5,1,0,0,0,0,1
5670,0,1,0,1,0,1,0,1
5671,0,1,1,0,1,0,0,1
5672,1,2,0,0,0,0,1,0
5673,0,0,0,0,0,0,1,0
5674,1,6,1,0,0,0,1,1
5675,1,2,0,0,0,0,0,1
5676,0,0,1,0,0,0,0,1
5677,1,1,0,0,0,1,0,1
5678,0,0,0,0,0,1,1,1
5679,1,11,1,0,0,0,1,1
5680,1,3,0,0,0,0,1,1
5681,1,10,1,0,0,1,0,1
5682,1,0,1,0,1,0,0,1
5683,0,0,0,1,0,0,0,0
5684,0,0,0,0,0,1,0,0
5685,0,4,1,0,1,0,1,1
5686,1,5,0,0,0,0,0,1
5687,1,2,1,0,1,0,0,1
5688,0,1,0,1,0,0,1,0
5689,1,0,1,0,0,0,1,0
5690,1,0,1,0,0,0,0,0
5691,1,12,1,0,0,0,0,1
5692,0,0,0,1,0,0,0,0
5693,0,2,0,1,0,0,1,1
5694,0,0,1,0,0,0,0,1
5695,0,1,1,0,0,0,1,1
5696,0,1,1,0,0,0,1,1
5697,0,0,0,0,0,0,1,1
5698,1,3,0,0,0,0,1,0
5699,1,8,1,0,0,0,0,1
5700,0,1,1,0,1,0,1,1
5701,1,5,1,0,1,0,0,1
5702,0,0,0,0,0,0,1,0
5703,0,4,1,0,0,0,0,0
5704,1,25,1,1,0,1,0,1
5705,0,2,1,0,0,0,0,0
5706,1,0,0,0,0,0,0,1
5707,1,1,1,0,0,1,1,1
5708,1,2,1,0,0,0,1,1
5709,0,9,1,0,0,0,0,1
5710,0,0,1,0,0,0,1,1
5711,0,0,0,0,1,1,1,1
5712,0,4,1,0,1,0,0,1
5713,0,0,1,0,0,1,1,1
5714,1,9,1,0,0,0,0,1
5715,1,0,0,0,1,0,1,1
5716,1,0,1,0,1,1,0,0
5717,0,1,0,0,1,0,0,1
5718,0,0,1,0,0,0,1,1
5719,0,0,1,0,0,0,0,1
5720,0,0,0,0,0,0,0,0
5721,1,9,1,0,0,0,0,1
5722,0,3,0,1,0,0,0,0
5723,0,2,0,0,0,0,0,1
5724,0,0,0,1,0,0,1,0
5725,1,2,0,0,0,0,1,1
5726,0,1,1,0,1,0,0,1
5727,1,3,0,0,0,0,0,1
5728,0,1,1,0,1,0,0,1
5729,1,0,1,0,1,0,0,0
5730,0,0,0,0,0,0,0,1
5731,1,10,1,0,0,0,0,1
5732,0,3,1,0,0,0,1,0
5733,0,0,0,0,0,1,1,1
5734,1,5,0,1,0,0,1,0
5735,0,0,0,0,0,0,0,0
5736,0,0,0,0,1,0,1,1
5737,0,1,0,0,0,0,0,0
5738,0,11,1,0,0,0,0,1
5739,0,4,0,0,0,0,0,0
5740,0,0,0,0,0,1,0,0
5741,1,3,0,1,0,0,0,0
5742,0,0,0,1,0,0,1,0
5743,0,2,0,0,0,0,0,1
5744,0,0,0,0,0,0,1,0
5745,0,4,1,0,0,1,0,1
5746,0,0,0,0,0,0,0,0
5747,1,0,0,0,0,1,1,1
5748,0,2,0,0,0,0,1,1
5749,0,0,0,0,1,0,1,1
5750,1,0,1,0,0,0,1,1
5751,1,2,0,0,0,0,0,1
5752,0,14,1,0,0,0,0,1
5753,1,2,1,0,0,0,0,1
5754,0,0,0,1,0,1,1,0
5755,1,6,1,0,0,0,0,1
5756,0,3,0,0,0,0,1,0
5757,1,0,1,0,0,0,0,0
5758,0,0,1,0,1,0,0,1
5759,0,1,0,0,1,0,0,0
5760,0,1,0,0,0,0,0,1
5761,1,3,1,0,0,0,1,1
5762,0,1,1,0,0,0,1,1
5763,0,0,0,1,0,0,1,0
5764,1,1,0,0,1,0,0,1
5765,0,14,0,1,0,0,1,1
5766,1,0,1,0,1,0,0,1
5767,1,0,1,0,1,0,0,1
5768,1,2,0,1,0,0,0,0
5769,0,6,1,0,0,0,0,1
5770,1,7,1,1,0,0,0,1
5771,1,3,0,0,0,1,1,1
5772,0,4,1,0,0,0,0,1
5773,1,0,0,0,0,0,0,1
5774,0,0,0,1,0,0,1,0
5775,0,0,0,1,0,0,1,1
5776,1,3,0,0,0,0,0,1
5777,1,1,0,0,1,1,1,1
5778,1,13,1,0,0,0,0,1
5779,0,0,1,0,1,0,1,0
5780,0,0,0,1,0,0,1,0
5781,0,0,0,1,0,0,1,0
5782,0,0,0,0,0,0,1,1
5783,0,1,0,0,0,0,0,0
5784,1,0,1,0,1,0,0,1
5785,0,1,0,1,0,1,0,0
5786,1,3,1,0,0,0,1,1
5787,0,0,0,0,0,0,1,1
5788,1,0,0,0,0,1,0,0
5789,0,0,0,0,0,1,0,0
5790,0,0,0,0,0,0,0,1
5791,0,4,0,1,0,0,0,1
5792,1,9,1,0,0,0,1,1
5793,0,1,0,0,1,0,1,1
5794,1,1,0,0,0,0,0,1
5795,1,0,0,0,0,1,1,1
5796,0,0,1,0,1,1,1,1
5797,0,5,1,0,0,0,0,0
5798,1,3,1,0,0,0,0,1
5799,0,1,0,0,0,0,0,0
5800,0,2,1,0,0,0,1,1
5801,0,0,0,0,0,0,0,0
5802,0,1,1,0,0,1,0,0
5803,1,3,1,0,1,0,0,1
5804,1,1,1,0,1,0,0,0
5805,1,4,1,0,0,0,0,1
5806,0,1,0,0,0,0,0,1
5807,0,0,0,0,0,1,0,0
5808,1,0,0,0,0,0,1,0
5809,1,0,0,0,1,0,1,1
5810,0,0,0,1,0,1,1,0
5811,0,0,0,0,0,0,0,0
5812,1,0,1,0,1,0,1,0
5813,1,7,1,0,0,0,1,1
5814,0,0,0,0,0,1,1,0
5815,1,1,1,0,1,1,0,1
5816,1,10,1,0,0,0,0,1
5817,0,1,1,0,1,0,1,0
5818,1,3,1,0,0,0,1,1
5819,0,7,1,0,0,0,1,0
5820,1,3,0,0,0,0,0,0
5821,1,17,1,0,0,1,0,1
5822,0,0,0,0,0,0,1,1
5823,0,1,1,0,0,0,0,0
5824,0,3,1,0,1,0,1,0
5825,0,0,0,1,0,1,1,0
5826,0,2,0,1,0,0,1,0
5827,0,0,0,0,0,0,1,1
5828,0,2,1,0,0,0,0,1
5829,1,38,1,1,0,0,0,1
5830,0,0,0,0,0,0,1,1
5831,0,15,1,1,0,1,0,0
5832,0,0,0,1,0,0,0,0
5833,0,1,0,1,0,0,1,1
5834,0,1,0,0,0,0,0,1
5835,0,1,1,0,1,0,1,1
5836,0,0,0,1,0,0,0,0
5837,1,6,1,0,0,0,1,1
5838,1,2,0,0,0,0,0,0
5839,1,2,0,0,0,0,0,0
5840,0,2,0,1,0,0,0,1
5841,0,1,0,1,0,0,0,0
5842,0,8,0,1,0,0,1,0
5843,1,2,0,0,0,0,1,0
5844,1,17,1,0,0,0,0,1
5845,0,3,0,0,0,0,1,0
5846,0,6,0,1,0,0,0,1
5847,0,0,1,0,1,1,0,1
5848,1,2,0,0,0,0,1,0
5849,0,0,0,0,1,0,0,1
5850,0,0,0,0,0,0,0,0
5851,0,0,0,1,0,1,1,1
5852,0,8,1,0,0,0,0,1
5853,1,1,0,0,0,0,1,1
5854,0,0,0,0,1,0,0,1
5855,0,1,0,1,0,0,0,0
5856,1,11,0,1,0,0,1,1
5857,0,3,0,1,0,1,1,1
5858,1,1,0,0,0,0,1,0
5859,1,5,0,0,0,1,0,1
5860,0,0,0,0,0,1,0,1
5861,1,12,1,0,0,0,0,1
5862,0,0,0,0,0,1,0,1
5863,1,5,1,0,0,0,0,1
5864,1,9,1,0,0,0,0,1
5865,0,0,0,0,0,0,1,0
5866,0,0,0,0,0,1,0,0
5867,1,3,1,0,1,0,1,1
5868,0,3,0,1,0,0,1,0
5869,0,2,0,1,0,0,1,0
5870,1,5,1,0,0,1,0,1
5871,0,0,0,0,0,0,1,1
5872,0,5,0,0,0,0,0,1
5873,1,17,1,1,0,0,0,1
5874,1,1,0,0,0,0,0,1
5875,0,0,1,0,1,0,1,1
5876,0,2,0,0,0,0,1,0
5877,0,0,0,1,0,0,1,0
5878,1,0,0,0,0,0,0,0
5879,0,1,0,0,0,0,1,0
5880,0,14,1,0,0,1,0,1
5881,0,0,0,1,0,0,1,0
5882,1,2,1,0,1,1,1,1
5883,1,1,0,0,1,0,0,0
5884,0,1,0,1,0,1,0,0
5885,1,15,1,0,0,0,0,1
5886,0,0,0,0,0,0,0,0
5887,0,0,1,0,1,0,0,1
5888,1,17,1,0,0,0,0,1
5889,0,1,0,0,0,0,0,0
5890,0,3,1,0,0,0,0,1
5891,0,1,0,0,0,0,0,0
5892,1,8,1,0,0,0,1,1
5893,1,15,1,0,0,0,0,1
5894,0,0,0,0,0,1,0,0
5895,0,0,1,0,1,0,0,0
5896,1,5,1,0,0,0,1,1
5897,1,2,1,0,0,0,1,1
5898,1,0,0,0,1,1,0,1
5899,0,0,0,1,0,1,1,0
5900,1,4,0,0,0,0,0,0
5901,1,3,0,0,0,0,0,1
5902,0,1,0,0,0,0,1,1
5903,0,1,0,0,0,1,0,1
5904,1,8,1,0,0,0,0,0
5905,1,4,0,0,0,0,1,1
5906,1,8,1,0,0,1,0,1
5907,1,8,1,0,0,0,0,1
5908,0,1,1,0,1,0,1,1
5909,1,1,0,0,0,1,1,0
5910,1,4,1,0,0,0,0,0
5911,1,2,0,1,0,0,1,0
5912,0,0,0,1,0,0,1,0
